,QuestionId,UserId,GroupId,QuizId,Gender,IsCorrect,PremiumPupil,Age,DateAnswered,Confidence,Clusters_Kprot,Clusters_g_scipy,Clusters_g_ls,Clusters_g_la,Clusters_g_lc,Category1
646623,815,5402,17,111,0,1,False,0.0,20200119,0.0,1,2,0,1,1,Geometry and Measure
973420,210,4084,47,84,1,0,False,11.0,20191120,0.0,2,1,0,2,2,Algebra
314812,710,26,145,78,2,1,False,12.0,20200223,0.0,1,2,0,0,2,Geometry and Measure
1059468,8,4555,313,101,2,1,False,11.0,20191102,100.0,2,2,0,2,2,Number
385130,130,3760,6,55,2,0,False,11.0,20200313,0.0,0,1,0,2,1,Geometry and Measure
1322628,285,1364,6,68,2,1,True,11.0,20191028,0.0,2,2,0,2,0,Number
152024,701,5611,83,107,0,1,False,0.0,20200327,0.0,0,2,0,1,1,Geometry and Measure
469065,772,3241,6,78,1,0,True,11.0,20200107,0.0,1,1,0,2,0,Geometry and Measure
880775,588,3210,53,30,0,1,False,0.0,20200213,0.0,1,2,0,1,1,Number
513077,363,97,150,88,2,1,True,12.0,20200204,0.0,1,2,0,0,0,Geometry and Measure
500257,727,3149,273,111,2,1,False,0.0,20200114,0.0,1,2,0,1,1,Geometry and Measure
870563,525,2902,312,32,0,1,False,0.0,20191219,75.0,2,2,0,1,1,Number
294081,480,4499,308,68,1,1,False,11.0,20191015,0.0,2,2,0,2,2,Number
583819,938,350,84,46,1,0,False,12.0,20191203,25.0,2,1,0,0,1,Number
570061,889,3044,37,68,1,1,True,11.0,20191012,0.0,2,2,0,2,0,Number
138378,172,741,211,12,2,0,False,12.0,20200301,0.0,0,1,0,0,1,Geometry and Measure
109791,873,4494,195,88,0,0,False,0.0,20200121,0.0,1,1,0,1,1,Geometry and Measure
1337664,261,3622,112,75,0,1,False,0.0,20191001,0.0,2,2,0,1,1,Geometry and Measure
1219954,784,5275,108,42,0,0,False,0.0,20200416,0.0,0,1,0,1,1,Geometry and Measure
561443,222,5607,313,18,2,0,False,11.0,20190918,0.0,2,1,0,2,1,Geometry and Measure
101865,503,4506,310,75,2,1,False,0.0,20191017,0.0,2,2,0,1,1,Geometry and Measure
1065922,691,3125,289,75,1,0,True,11.0,20200116,0.0,1,1,0,2,0,Geometry and Measure
191126,435,1605,331,101,1,1,False,0.0,20191128,100.0,2,2,0,1,1,Number
129964,941,5796,129,46,1,1,False,0.0,20191115,100.0,2,2,0,1,1,Number
471422,809,651,37,46,1,1,False,11.0,20191120,0.0,2,2,0,2,2,Number
353417,890,5418,313,73,1,0,True,11.0,20191016,75.0,2,1,0,2,0,Number
1107214,24,1710,376,5,1,1,False,0.0,20191128,0.0,2,2,0,1,1,Number
909094,91,370,332,37,1,1,False,11.0,20191201,0.0,2,2,0,2,2,Algebra
971620,119,5950,170,84,2,0,False,0.0,20200104,100.0,1,1,0,1,1,Algebra
857095,370,439,146,37,2,1,False,11.0,20191120,0.0,2,2,0,2,2,Algebra
1079830,323,4076,255,92,1,1,False,0.0,20200213,0.0,1,2,0,1,1,Geometry and Measure
140501,91,5346,78,37,1,0,False,0.0,20191204,0.0,2,1,0,1,1,Algebra
10704,11,3771,70,109,2,0,False,11.0,20191124,0.0,2,1,0,2,2,Number
1033505,500,2416,169,62,2,0,True,12.0,20191119,50.0,2,1,0,0,0,Number
861585,767,651,37,39,1,0,False,11.0,20191001,50.0,2,1,0,2,2,Number
763752,155,4266,211,97,1,0,True,11.0,20200113,0.0,1,1,0,2,0,Geometry and Measure
841793,629,3980,305,68,1,1,False,12.0,20191221,75.0,2,2,0,0,0,Number
1059621,311,3112,6,46,1,0,True,11.0,20191128,0.0,2,1,0,2,0,Number
786770,868,5933,2,9,0,1,False,0.0,20191207,0.0,2,2,0,1,1,Algebra
73437,236,1670,37,88,2,0,False,11.0,20200229,0.0,1,1,0,2,1,Geometry and Measure
879860,875,1275,203,97,0,1,False,0.0,20200111,0.0,1,2,0,1,1,Geometry and Measure
508533,105,155,202,105,1,1,False,11.0,20200210,0.0,1,2,0,2,2,Geometry and Measure
173333,721,5297,195,97,0,0,False,0.0,20200204,0.0,1,1,0,1,1,Geometry and Measure
1352398,405,64,269,64,2,1,False,12.0,20191121,100.0,2,2,0,0,2,Number
918521,831,1236,179,65,1,1,False,11.0,20191118,100.0,2,2,0,2,2,Number
1069107,379,572,150,9,2,0,True,11.0,20191207,0.0,2,1,0,2,0,Algebra
278158,261,2354,103,75,0,0,False,0.0,20191007,75.0,2,1,0,1,1,Geometry and Measure
1044761,435,4350,37,101,1,1,False,12.0,20191103,100.0,2,2,0,0,1,Number
772311,489,902,206,115,1,1,False,0.0,20200324,0.0,0,2,0,1,1,Algebra
863103,169,5860,388,39,1,1,True,11.0,20190925,0.0,2,2,0,2,0,Number
9229,184,4274,360,84,1,0,False,0.0,20200103,0.0,1,1,0,1,1,Algebra
906996,585,3993,227,65,0,0,False,0.0,20191117,0.0,2,1,0,1,1,Number
1217020,486,583,166,49,1,1,True,12.0,20191102,0.0,2,2,0,0,0,Number
340643,330,3503,229,12,2,0,False,11.0,20200308,0.0,0,1,0,2,1,Geometry and Measure
473124,252,5581,101,64,0,1,False,0.0,20191103,100.0,2,2,0,1,1,Number
765582,379,5774,310,9,2,0,False,0.0,20200110,0.0,1,1,0,1,1,Algebra
334619,922,5274,193,64,2,1,False,11.0,20191024,0.0,2,2,0,2,2,Number
341589,361,3817,331,5,1,1,False,0.0,20191207,0.0,2,2,0,1,1,Number
577144,154,704,166,39,1,1,False,11.0,20191001,100.0,2,2,0,2,2,Number
769694,601,6121,143,57,1,0,False,11.0,20191014,75.0,2,1,0,2,2,Number
693806,288,2631,187,103,2,0,False,12.0,20200306,0.0,0,1,0,0,1,Geometry and Measure
1351405,201,699,84,59,2,0,False,11.0,20200211,100.0,1,1,0,2,1,Geometry and Measure
501891,767,452,174,39,1,0,False,11.0,20190926,25.0,2,1,0,2,2,Number
257563,412,2879,380,97,2,0,True,12.0,20200112,0.0,1,1,0,0,0,Geometry and Measure
826183,921,5656,382,53,2,0,False,11.0,20191009,0.0,2,1,0,2,1,Number
1212863,924,2086,382,68,1,1,True,11.0,20191007,100.0,2,2,0,2,0,Number
575848,550,37,305,60,2,0,True,12.0,20200116,75.0,1,1,0,0,0,Algebra
13516,155,6036,305,97,1,0,False,12.0,20200225,75.0,1,1,0,0,1,Geometry and Measure
140823,420,5189,109,75,0,1,False,0.0,20191017,0.0,2,2,0,1,1,Geometry and Measure
513623,231,3798,275,59,0,1,False,0.0,20200217,100.0,1,2,0,1,1,Geometry and Measure
908634,264,5161,48,105,0,1,False,0.0,20200206,100.0,1,2,0,1,1,Geometry and Measure
1233465,566,882,150,75,2,0,False,11.0,20191011,0.0,2,1,0,2,1,Number
618890,500,2110,128,62,0,1,False,0.0,20200113,0.0,1,2,0,1,1,Number
696451,507,33,4,78,2,1,False,0.0,20200209,0.0,1,2,0,1,1,Geometry and Measure
1338728,506,1179,221,57,1,0,False,11.0,20191017,0.0,2,1,0,2,2,Number
1235173,754,3128,187,62,2,1,True,11.0,20191118,0.0,2,2,0,2,0,Number
738764,328,1588,104,25,1,1,True,11.0,20191210,0.0,2,2,0,2,0,Algebra
1366425,856,1131,328,37,1,0,False,11.0,20191117,0.0,2,1,0,2,2,Algebra
1192285,563,248,181,66,0,1,False,0.0,20200112,0.0,1,2,0,1,1,Number
727985,159,3537,32,86,1,0,False,0.0,20200108,0.0,1,1,0,1,1,Algebra
950691,219,1007,3,109,2,0,True,12.0,20191204,0.0,2,1,0,0,0,Number
289067,638,4326,179,46,2,0,True,11.0,20191112,0.0,2,1,0,2,0,Number
661709,673,3201,378,25,0,1,False,0.0,20200112,0.0,1,2,0,1,1,Number
531597,97,5903,283,60,0,1,False,0.0,20200119,75.0,1,2,0,1,1,Algebra
13022,505,6026,75,101,2,0,True,12.0,20191208,0.0,2,1,0,0,0,Number
1064748,430,1871,14,12,1,0,False,12.0,20200315,0.0,0,1,0,0,1,Geometry and Measure
810634,440,4559,84,85,2,1,True,11.0,20200302,0.0,0,2,0,2,0,Geometry and Measure
496640,218,4463,198,87,2,0,False,12.0,20200129,0.0,1,1,0,0,1,Geometry and Measure
779961,772,4490,134,104,1,1,False,12.0,20200301,0.0,0,2,0,0,0,Geometry and Measure
237100,388,5760,381,77,2,1,False,0.0,20200410,0.0,0,2,0,1,1,Geometry and Measure
816620,64,1155,288,59,1,0,True,12.0,20200127,0.0,1,1,0,0,0,Geometry and Measure
1284335,157,1734,295,66,1,0,False,12.0,20200109,0.0,1,1,0,0,1,Number
1279923,869,2315,164,12,2,1,False,12.0,20200301,0.0,0,2,0,0,1,Geometry and Measure
1286251,332,3790,339,64,0,0,False,0.0,20191113,50.0,2,1,0,1,1,Number
300456,889,1979,159,68,0,1,False,0.0,20191016,0.0,2,2,0,1,1,Number
667003,551,4554,332,37,2,1,False,12.0,20191202,100.0,2,2,0,0,2,Algebra
1112143,945,1990,324,5,0,1,False,0.0,20200205,0.0,1,2,0,1,1,Number
67600,838,2575,287,78,3,1,False,0.0,20200203,0.0,1,2,0,1,1,Geometry and Measure
370503,691,58,280,75,1,0,False,11.0,20191015,0.0,2,1,0,2,2,Geometry and Measure
1123710,623,955,315,65,2,0,False,11.0,20191210,100.0,2,1,0,2,2,Number
291632,750,5369,6,97,1,0,True,12.0,20200206,0.0,1,1,0,0,0,Geometry and Measure
3307,790,2550,165,57,2,0,True,11.0,20191104,0.0,2,1,0,2,0,Number
418078,363,719,70,88,1,0,False,11.0,20191217,0.0,2,1,0,2,2,Geometry and Measure
1056979,502,2666,185,37,1,1,False,12.0,20191210,0.0,2,2,0,0,1,Algebra
903760,351,5471,283,113,0,1,False,0.0,20200205,0.0,1,2,0,1,1,Geometry and Measure
1220350,815,3969,138,111,0,1,False,0.0,20200212,0.0,1,2,0,1,1,Geometry and Measure
1209661,344,3414,4,53,2,1,False,0.0,20191014,100.0,2,2,0,1,1,Number
409710,921,3296,282,53,0,1,False,0.0,20190928,100.0,2,2,0,1,1,Number
1072261,559,4930,82,5,2,1,False,11.0,20191123,75.0,2,2,0,2,2,Number
993658,159,103,343,86,1,0,False,11.0,20191203,0.0,2,1,0,2,2,Algebra
1330996,405,5614,28,64,2,1,False,11.0,20191029,0.0,2,2,0,2,2,Number
207638,875,4566,76,97,2,0,False,0.0,20200212,0.0,1,1,0,1,1,Geometry and Measure
1033065,508,2880,290,97,1,1,False,0.0,20200302,50.0,0,2,0,1,1,Geometry and Measure
1373788,462,4613,226,111,1,1,False,0.0,20200114,100.0,1,2,0,1,1,Geometry and Measure
617329,617,4964,187,49,2,0,True,11.0,20191104,0.0,2,1,0,2,0,Number
769109,110,4973,170,115,2,0,False,0.0,20200308,75.0,0,1,0,1,1,Algebra
150311,539,969,163,17,2,1,True,11.0,20191101,0.0,2,2,0,2,0,Number
427504,93,3589,298,39,1,0,False,11.0,20190924,0.0,2,1,0,2,2,Number
1133766,732,4940,181,5,0,1,False,0.0,20191206,0.0,2,2,0,1,1,Number
1168702,138,1378,6,9,2,0,False,11.0,20191211,0.0,2,1,0,2,1,Algebra
424272,465,3000,270,86,0,0,False,0.0,20191215,0.0,2,1,0,1,1,Algebra
639051,616,2952,163,53,1,0,False,11.0,20191008,0.0,2,1,0,2,2,Number
574604,200,307,31,107,1,1,False,0.0,20200313,0.0,0,2,0,1,1,Geometry and Measure
1233572,707,4802,328,109,2,0,False,12.0,20191201,0.0,2,1,0,2,2,Number
822408,695,5842,160,87,0,1,False,0.0,20200210,0.0,1,2,0,1,1,Geometry and Measure
487312,2,2100,376,5,2,0,False,0.0,20191127,0.0,2,1,0,1,1,Number
297798,178,1930,146,64,1,1,False,11.0,20191106,0.0,2,2,0,2,2,Number
444319,270,559,150,79,2,1,False,11.0,20200426,0.0,0,2,0,2,1,Number
346408,781,1322,179,84,1,1,False,11.0,20191121,0.0,2,2,0,2,2,Algebra
1208619,420,1600,143,75,1,1,True,11.0,20191014,75.0,2,2,0,2,0,Geometry and Measure
1070805,129,4908,53,30,2,1,False,0.0,20191211,0.0,2,2,0,1,1,Number
121840,138,5139,24,9,0,1,False,0.0,20191202,0.0,2,2,0,1,1,Algebra
442308,496,1994,275,86,0,0,False,0.0,20200125,0.0,1,1,0,1,1,Algebra
1019273,147,5299,289,17,2,1,True,12.0,20191104,100.0,2,2,0,0,0,Number
1267126,259,6106,300,66,2,1,False,11.0,20200103,0.0,1,2,0,2,2,Number
181651,925,492,187,114,2,1,False,12.0,20200422,0.0,0,2,0,0,1,Number
1092105,732,1107,162,5,0,1,False,0.0,20200326,75.0,0,2,0,1,1,Number
656071,459,3357,269,6,2,1,False,12.0,20200319,75.0,0,2,0,0,1,Algebra
83021,881,825,371,32,0,0,False,0.0,20191014,0.0,2,1,0,1,1,Number
655479,184,5881,208,84,1,1,False,0.0,20191216,0.0,2,2,0,1,1,Algebra
29014,190,4069,363,73,0,0,False,0.0,20191009,0.0,2,1,0,1,1,Number
908642,468,4260,84,6,2,1,False,12.0,20200301,0.0,0,2,0,0,1,Algebra
143678,83,3370,114,111,1,0,False,0.0,20191218,0.0,2,1,0,1,2,Geometry and Measure
978985,282,5533,306,65,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Number
373628,716,1962,241,50,0,1,False,0.0,20200210,100.0,1,2,0,1,1,Algebra
1129028,177,3429,289,62,2,0,True,12.0,20191119,0.0,2,1,0,0,0,Number
431261,788,2469,82,62,2,0,False,12.0,20191119,100.0,2,1,0,0,1,Number
343849,748,388,360,6,1,1,False,0.0,20200308,0.0,0,2,0,1,1,Algebra
18729,66,3312,380,113,1,0,False,11.0,20200111,0.0,1,1,0,2,2,Geometry and Measure
666726,467,5096,163,85,2,1,True,12.0,20200120,0.0,1,2,0,0,0,Geometry and Measure
671263,207,6109,270,78,0,0,False,0.0,20200107,0.0,1,1,0,1,1,Geometry and Measure
689516,837,4106,304,6,0,1,False,0.0,20200301,0.0,0,2,0,1,1,Geometry and Measure
713445,229,4188,83,77,0,0,False,0.0,20200427,100.0,0,1,0,1,1,Geometry and Measure
44646,804,1749,187,57,1,1,False,11.0,20191007,100.0,2,2,0,2,2,Number
806848,650,3358,328,62,2,1,False,12.0,20191102,0.0,2,2,0,0,2,Number
4062,396,97,150,6,2,0,True,12.0,20200204,0.0,1,1,0,0,0,Algebra
1170580,506,1728,2,57,0,1,False,0.0,20191002,75.0,2,2,0,1,1,Number
704080,282,270,270,65,0,0,False,0.0,20191128,75.0,2,1,0,1,1,Number
267672,405,2215,53,64,2,1,False,0.0,20200202,0.0,1,2,0,1,1,Number
549164,137,1857,155,60,1,0,False,12.0,20191224,0.0,2,1,0,0,1,Algebra
614970,571,2801,8,87,1,1,False,11.0,20200308,100.0,0,2,0,2,2,Geometry and Measure
1150795,813,2637,315,46,2,1,False,11.0,20191111,0.0,2,2,0,2,2,Number
697415,160,1627,95,86,2,1,True,12.0,20191209,50.0,2,2,0,0,0,Algebra
870332,802,1745,339,111,0,1,False,0.0,20200120,0.0,1,2,0,1,1,Geometry and Measure
107399,289,2545,221,75,1,1,False,11.0,20191014,0.0,2,2,0,2,2,Number
891858,656,5850,260,66,1,1,False,11.0,20200103,100.0,1,2,0,2,2,Number
816546,255,3645,249,37,2,0,False,0.0,20191130,0.0,2,1,0,1,1,Algebra
868457,566,4168,350,75,1,1,False,11.0,20190926,100.0,2,2,0,2,2,Number
1015461,344,3970,199,53,0,1,False,0.0,20190928,0.0,2,2,0,1,1,Number
1333477,50,5870,185,64,1,1,False,11.0,20191103,75.0,2,2,0,2,2,Number
635803,726,3522,31,3,2,0,False,0.0,20200428,0.0,0,1,0,1,1,Geometry and Measure
1182988,912,5721,290,32,1,1,False,0.0,20191030,100.0,2,2,0,1,1,Number
136032,908,2148,376,109,2,0,False,0.0,20200108,0.0,1,1,0,1,1,Number
976231,676,1537,146,64,2,1,False,12.0,20191030,100.0,2,2,0,0,2,Number
50687,3,3300,363,46,1,1,False,12.0,20191112,0.0,2,2,0,0,0,Number
1102802,813,867,202,46,1,1,False,12.0,20191115,0.0,2,2,0,0,0,Number
160465,488,2206,84,87,2,1,False,11.0,20200222,75.0,1,2,0,2,2,Geometry and Measure
825683,644,5216,335,68,0,1,False,0.0,20191107,75.0,2,2,0,1,1,Number
1225278,645,1951,100,25,1,1,False,0.0,20191213,0.0,2,2,0,1,1,Number
853838,813,5718,75,46,1,0,False,12.0,20191215,0.0,2,1,0,0,1,Number
677828,56,5399,334,88,0,0,False,0.0,20200307,100.0,0,1,0,1,1,Geometry and Measure
140439,152,249,370,50,0,0,False,0.0,20191125,0.0,2,1,0,1,1,Algebra
1140810,695,5775,288,87,1,0,False,11.0,20200126,0.0,1,1,0,2,2,Geometry and Measure
814649,142,5465,131,84,1,0,False,11.0,20191120,0.0,2,1,0,2,2,Algebra
434062,941,2708,181,46,0,0,False,0.0,20191202,0.0,2,1,0,1,1,Number
1308179,3,2400,339,46,0,1,False,0.0,20191123,0.0,2,2,0,1,1,Number
985834,457,2250,206,62,2,1,False,0.0,20191125,100.0,2,2,0,1,1,Number
580769,890,4120,268,73,2,1,False,12.0,20200202,0.0,1,2,0,0,1,Number
1038771,42,3591,168,114,1,0,False,12.0,20200403,75.0,0,1,0,0,1,Number
359248,870,2852,265,92,1,0,True,11.0,20200108,0.0,1,1,0,2,0,Geometry and Measure
598748,403,2667,313,75,2,1,False,11.0,20191009,100.0,2,2,0,2,2,Geometry and Measure
1257869,791,4649,141,17,0,1,False,0.0,20191024,100.0,2,2,0,1,1,Number
976651,887,1656,235,32,0,1,False,0.0,20191214,75.0,2,2,0,1,1,Number
676752,346,5138,145,49,2,0,False,11.0,20191027,0.0,2,1,0,2,2,Number
711735,922,1508,382,64,1,0,True,11.0,20191029,0.0,2,1,0,2,0,Number
435301,119,3113,306,84,0,1,False,0.0,20200310,0.0,0,2,0,1,1,Algebra
842352,877,1777,260,55,1,1,False,12.0,20200312,0.0,0,2,0,0,1,Algebra
1105538,911,479,235,64,0,1,False,0.0,20200116,50.0,1,2,0,1,1,Number
550628,889,4194,383,68,1,1,True,11.0,20200330,100.0,0,2,0,2,0,Number
1234866,539,5967,289,17,1,1,False,11.0,20191029,100.0,2,2,0,2,2,Number
1220168,24,2907,378,5,0,0,False,0.0,20191126,50.0,2,1,0,1,1,Number
1214579,700,1622,381,97,2,1,False,0.0,20200227,0.0,1,2,0,2,1,Geometry and Measure
152896,111,2211,187,65,1,1,False,12.0,20191205,0.0,2,2,0,0,1,Number
67744,124,1275,203,60,0,0,False,0.0,20191213,0.0,2,1,0,1,1,Algebra
1256261,16,631,36,101,0,1,False,0.0,20191027,100.0,2,2,0,1,1,Number
1222303,437,1585,211,115,2,1,False,11.0,20200227,0.0,1,2,0,2,2,Algebra
500715,82,3302,64,9,2,1,False,11.0,20191201,100.0,2,2,0,2,2,Algebra
496551,655,4193,53,30,1,0,False,0.0,20191218,0.0,2,1,0,1,1,Number
538509,583,1979,159,32,0,1,False,0.0,20191019,0.0,2,2,0,1,1,Number
1062479,489,1882,331,115,2,0,False,0.0,20200324,100.0,0,1,0,1,1,Algebra
536336,804,5901,270,57,0,1,False,0.0,20191011,100.0,2,2,0,1,1,Number
1365709,292,398,319,57,0,0,False,0.0,20191003,0.0,2,1,0,1,1,Number
750265,417,4759,24,73,0,1,False,0.0,20191010,100.0,2,2,0,1,1,Number
544391,565,5166,163,55,1,0,True,12.0,20200129,0.0,1,1,0,0,0,Algebra
929738,261,2190,27,75,1,0,False,11.0,20191011,75.0,2,1,0,2,2,Geometry and Measure
127445,319,4546,199,37,0,1,False,0.0,20191208,100.0,2,2,0,1,1,Algebra
509981,372,2715,211,46,2,0,True,12.0,20191112,0.0,2,1,0,0,0,Number
1306251,439,3041,282,25,0,0,False,0.0,20191216,25.0,2,1,0,1,1,Geometry and Measure
1179239,248,2897,389,25,0,1,False,0.0,20200218,0.0,1,2,0,1,1,Number
928432,70,5362,211,91,1,0,True,11.0,20200223,0.0,1,1,0,2,0,Geometry and Measure
577405,643,31,31,47,1,1,False,0.0,20200331,0.0,0,2,0,1,1,Geometry and Measure
46121,638,263,53,30,0,1,False,0.0,20191130,100.0,2,2,0,1,1,Number
80707,729,3379,127,59,2,0,False,11.0,20200107,25.0,1,1,0,2,2,Geometry and Measure
738519,343,2978,133,78,1,0,False,0.0,20200206,0.0,1,1,0,1,1,Geometry and Measure
991547,394,4220,25,88,0,1,False,0.0,20200330,0.0,0,2,0,1,1,Geometry and Measure
633774,536,2305,244,87,0,0,False,0.0,20200313,0.0,0,1,0,1,1,Geometry and Measure
898274,781,2726,166,84,1,1,False,11.0,20191205,100.0,2,2,0,2,2,Algebra
1029817,659,3881,24,57,0,1,False,0.0,20190918,75.0,2,2,0,1,1,Number
1269064,234,999,283,65,0,0,False,0.0,20191127,0.0,2,1,0,1,1,Number
1863,455,1013,179,8,2,0,False,12.0,20200408,0.0,0,1,0,0,1,Geometry and Measure
628625,583,889,102,32,1,1,True,11.0,20191105,0.0,2,2,0,2,0,Number
463088,874,3490,253,77,0,1,False,0.0,20200403,0.0,0,2,0,1,1,Geometry and Measure
1374288,441,2792,345,60,0,0,False,0.0,20200305,0.0,0,1,0,1,1,Algebra
574921,50,2393,248,64,2,1,False,11.0,20191028,0.0,2,2,0,2,2,Number
25229,251,1247,248,113,1,1,True,12.0,20200204,0.0,1,2,0,0,0,Geometry and Measure
176419,466,5649,253,77,0,1,False,0.0,20200427,0.0,0,2,0,1,1,Geometry and Measure
156898,830,5561,202,68,1,0,False,11.0,20191014,100.0,2,1,0,2,2,Number
1037785,154,927,320,39,0,1,False,0.0,20191122,50.0,2,2,0,1,1,Number
1098829,914,4453,193,88,2,0,True,11.0,20191212,0.0,2,1,0,2,0,Geometry and Measure
761683,86,2851,14,49,1,1,False,11.0,20191026,0.0,2,2,0,2,2,Number
150504,252,1614,11,64,0,0,False,0.0,20191109,0.0,2,1,0,1,1,Number
1205926,685,2872,53,30,0,1,False,0.0,20191014,0.0,2,2,0,1,1,Geometry and Measure
297600,552,896,31,19,0,0,False,0.0,20200323,0.0,0,1,0,1,1,Geometry and Measure
381068,589,4720,244,86,0,1,False,0.0,20200121,100.0,1,2,0,1,1,Algebra
323698,732,2591,352,5,2,1,True,11.0,20191125,0.0,2,2,0,2,0,Number
458072,507,6034,83,78,0,0,False,0.0,20200203,0.0,1,1,0,1,1,Geometry and Measure
960166,639,364,382,64,2,1,False,11.0,20200325,100.0,0,2,0,2,2,Number
1235759,265,2268,208,88,1,0,False,0.0,20200127,100.0,1,1,0,1,1,Geometry and Measure
103215,646,6140,13,62,2,0,False,11.0,20191102,100.0,2,1,0,2,1,Number
1030352,283,2003,376,63,1,0,False,0.0,20191114,0.0,2,1,0,1,1,Number
1206435,38,1972,153,84,1,1,False,0.0,20191213,0.0,2,2,0,1,1,Algebra
77944,206,2034,382,86,1,0,False,12.0,20200105,0.0,1,1,0,0,1,Algebra
1113987,469,2199,370,17,0,1,False,0.0,20191022,75.0,2,2,0,1,1,Number
365932,878,5656,14,85,2,0,False,11.0,20200217,0.0,1,1,0,2,1,Geometry and Measure
357865,529,5576,282,64,0,1,False,0.0,20191109,0.0,2,2,0,1,1,Number
654190,31,3398,185,109,2,0,False,11.0,20191220,0.0,2,1,0,2,2,Number
1019532,439,916,334,25,0,0,False,0.0,20200131,100.0,1,1,0,1,1,Geometry and Measure
863792,72,2526,249,75,1,0,False,0.0,20191011,0.0,2,1,0,1,1,Number
561642,808,577,305,84,2,1,False,12.0,20191206,0.0,2,2,0,0,1,Algebra
133148,676,3473,313,64,2,1,True,11.0,20191102,0.0,2,2,0,2,0,Number
1200559,500,5136,2,62,0,0,False,0.0,20191103,0.0,2,1,0,1,1,Number
111920,363,3599,370,88,1,0,False,12.0,20191210,75.0,2,1,0,0,1,Geometry and Measure
638518,838,3775,165,78,2,0,False,11.0,20200331,0.0,0,1,0,2,1,Geometry and Measure
277380,231,347,321,59,2,0,True,11.0,20200207,0.0,1,1,0,2,0,Geometry and Measure
837616,405,5482,95,64,2,0,False,11.0,20191018,100.0,2,1,0,2,1,Number
285309,420,1639,179,75,2,1,True,11.0,20191004,0.0,2,2,0,2,0,Geometry and Measure
649247,707,1059,169,109,1,0,True,11.0,20191216,0.0,2,1,0,2,0,Number
1281341,324,2322,37,8,2,0,False,11.0,20200427,0.0,0,1,0,2,1,Geometry and Measure
1345552,636,5134,353,113,0,1,False,0.0,20200321,50.0,0,2,0,1,1,Geometry and Measure
886975,40,2279,272,63,0,1,False,0.0,20191118,0.0,2,2,0,1,1,Number
1066670,145,2394,290,109,1,0,False,0.0,20191225,0.0,2,1,0,1,1,Number
734301,413,4010,153,59,1,1,False,0.0,20200207,0.0,1,2,0,1,1,Geometry and Measure
924485,641,2235,173,55,2,0,False,11.0,20200319,0.0,0,1,0,2,1,Algebra
800814,474,5939,185,66,1,1,False,11.0,20200106,0.0,1,2,0,2,2,Number
3827,844,4453,53,30,2,1,True,11.0,20191126,0.0,2,2,0,1,0,Algebra
433458,836,2213,360,37,2,1,False,0.0,20191208,100.0,2,2,0,1,1,Algebra
168033,327,2685,230,17,1,0,False,11.0,20191028,0.0,2,1,0,2,2,Number
539181,913,5956,82,105,1,0,True,11.0,20200128,0.0,1,1,0,2,0,Geometry and Measure
1337813,147,2043,211,17,1,1,True,11.0,20191027,0.0,2,2,0,2,0,Number
949331,177,5670,211,62,1,0,True,11.0,20191118,0.0,2,1,0,2,0,Number
376090,93,3655,312,39,0,0,False,0.0,20191123,0.0,2,1,0,1,1,Number
85405,880,2452,206,18,2,0,False,0.0,20190926,75.0,2,1,0,1,1,Number
1044515,890,1887,127,73,2,1,False,11.0,20200105,0.0,1,2,0,2,2,Number
1381502,242,180,221,62,1,1,False,11.0,20191102,0.0,2,2,0,2,2,Number
586960,333,1196,310,73,1,1,False,0.0,20191024,0.0,2,2,0,1,1,Number
197009,274,2664,199,88,0,0,False,0.0,20191217,25.0,2,1,0,1,1,Geometry and Measure
280077,833,1113,157,62,0,0,False,0.0,20191030,0.0,2,1,0,1,1,Number
1071771,545,1470,53,25,2,0,True,12.0,20200223,0.0,1,1,0,0,0,Algebra
1192287,462,3740,371,111,0,1,False,0.0,20191205,100.0,2,2,0,1,1,Geometry and Measure
339640,290,4854,283,63,0,1,False,0.0,20191110,0.0,2,2,0,1,1,Number
1061916,248,5167,305,25,1,1,False,12.0,20200105,0.0,1,2,0,0,0,Number
1118857,463,618,235,46,0,1,False,0.0,20200130,25.0,1,2,0,1,1,Number
806736,764,1358,106,64,2,1,False,0.0,20190923,0.0,2,2,0,1,1,Number
479386,445,2872,181,9,0,0,False,0.0,20191228,0.0,2,1,0,1,1,Algebra
334980,742,1011,285,73,0,0,False,0.0,20191105,50.0,2,1,0,1,1,Number
899834,2,2440,75,5,1,0,False,11.0,20191209,0.0,2,1,0,2,2,Number
611264,394,2235,173,88,2,0,False,11.0,20200319,0.0,0,1,0,2,1,Geometry and Measure
643987,750,1717,27,97,2,1,True,12.0,20200206,0.0,1,2,0,0,0,Geometry and Measure
877923,98,6029,150,118,2,1,False,12.0,20200405,100.0,0,2,0,0,1,Number
121526,49,790,125,88,0,1,False,0.0,20200108,50.0,1,2,0,1,1,Geometry and Measure
1009874,451,3613,197,17,2,1,True,11.0,20191105,0.0,2,2,0,2,0,Number
479726,216,3193,96,78,2,1,False,0.0,20200125,75.0,1,2,0,1,1,Geometry and Measure
988347,470,1782,226,8,2,0,False,0.0,20200428,0.0,0,1,0,1,1,Geometry and Measure
402817,93,5008,358,39,0,0,False,0.0,20191026,0.0,2,1,0,1,1,Number
148347,135,4964,187,107,2,0,True,11.0,20200217,0.0,1,1,0,2,0,Geometry and Measure
